"","gross","duration","budget","imdb_score","dominantGenre","director_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","actor_fb_likes"
"1499",6830957,112,2.1e+07,6.7,"Drama",52,16692,3,365,15000
"1500",24104113,127,2e+07,7.1,"Mystery",140,46241,1,24000,19000
"1501",958319,91,2.1e+07,6.7,"Drama",0,34705,0,17000,34000
"1502",20259297,90,2e+07,4.7,"Thriller",2,19952,0,0,16000
"1503",132541238,105,3.3e+07,5.5,"Comedy",163,2505,2,800,1000
"1504",117224271,101,2e+07,7.1,"Action",79,1787,1,0,608
"1505",94497271,91,2e+07,3.7,"Family",67,4729,1,0,2000
"1506",137387272,112,2e+07,7.5,"Thriller",0,9049,0,131000,6000
"1507",82301521,95,3.2e+07,4.6,"Adventure",32,3558,2,773,826
"1508",84518155,100,2e+07,4.9,"Comedy",265,2654,0,11000,989
"1509",81257845,108,3.5e+07,7.1,"Music",0,4403,1,0,2000
"1510",69148997,109,3.7e+07,5.4,"Crime",322,6313,4,0,1000
"1511",82624961,115,2e+07,7.3,"Drama",729,9578,0,22000,8000
"1512",67325559,117,2e+07,7.1,"Comedy",99,1293,0,0,596
"1513",62933793,107,2e+07,5.8,"Family",30,2341,1,10000,742
"1514",56667870,134,2e+07,8.1,"Htory",0,4251,0,83000,2000
"1515",56398162,118,2e+07,5.7,"Comedy",30,2390,0,2000,962
"1516",60072596,121,2e+07,4.4,"Romance",0,6657,8,0,2000
"1517",56154094,110,2e+07,7.6,"Drama",17,21852,0,51000,11000
"1518",65623128,114,2e+07,4.8,"Comedy",0,2753,5,0,982
"1519",55461307,100,2e+07,6.7,"Comedy",24,18786,9,18000,15000
"1520",48546578,85,2e+07,2.7,"Comedy",64,6539,0,806,3000
"1521",48423368,72,2e+07,5.8,"Fantasy",2,3402,1,302,1000
"1522",52066000,128,2e+07,7.5,"Drama",151,3869,0,22000,1000
"1523",47887943,72,2e+07,5.4,"Music",0,4480,0,227,3000
"1524",46363118,89,2e+07,4.1,"Thriller",19,1383,0,1000,526
"1525",47852604,96,2e+07,5.9,"Drama",9,1825,0,0,826
"1526",45542421,77,3e+07,6.3,"Musical",25,575,0,347,304
"1527",42652003,111,2e+07,6.8,"Adventure",132,2851,0,33000,1000
"1528",39737645,93,2e+07,2.3,"Adventure",82,4293,11,0,926
"1529",44988180,128,2e+07,8.1,"Thriller",310,1058,2,80000,745
"1530",39263506,110,2.2e+07,6.1,"Crime",119,2382,1,0,1000
"1531",39143839,137,2e+07,5,"Horror",70,5746,0,930,4000
"1532",37442180,115,2e+07,6.2,"Romance",272,52571,1,0,49000
"1533",35596227,105,2e+07,6.3,"Crime",210,1454,1,10000,978
"1534",36658108,82,2e+07,3.5,"Sci-Fi",82,2898,7,16000,759
"1535",34300771,143,2.5e+07,7.5,"Drama",0,11248,3,0,11000
"1536",34290142,103,19800000,6.6,"Drama",189,4662,8,14000,2000
"1537",33422556,104,2e+07,7.5,"Mystery",53,33903,0,0,22000
"1538",32774834,98,3e+07,7.2,"Action",406,2609,5,0,860
"1539",34334256,92,1.1e+07,4.8,"Horror",34,1945,0,16000,383
"1540",32014289,88,2e+07,3.5,"Comedy",92,34319,8,13000,31000
"1541",31838002,128,2e+07,7.6,"Biography",835,13189,1,10000,11000
"1542",36874745,107,2e+07,6.3,"Adventure",58,389,2,21000,141
"1543",30079316,91,3.5e+07,5.5,"Horror",17,1083,0,0,534
"1544",35033759,90,1.9e+07,6.3,"Adventure",12,2462,4,21000,786
"1545",31146570,113,2e+07,6.9,"Thriller",108,1136,3,0,1000
"1546",27277055,113,2e+07,7.6,"Comedy",350,3141,0,10000,1000
"1547",26876529,87,2.7e+07,3.9,"Horror",2,1834,1,0,741
"1548",30028592,111,2e+07,7.3,"Thriller",79,27755,0,0,26000
"1549",34126138,108,2e+07,8.3,"Drama",1000,19364,1,52000,14000
"1550",25677801,105,2e+07,5.8,"Comedy",99,4813,6,0,2000
"1551",26415649,109,2e+07,6.8,"Crime",453,33878,4,0,18000
"1552",26003149,109,2e+07,7,"Comedy",1000,278,6,49000,177
"1553",25584685,99,2e+07,5.9,"Romance",26,3327,5,590,720
"1554",29975979,98,2e+07,6.5,"Horror",35,189,0,0,125
"1555",31584722,104,2e+07,6.4,"Romance",14,5707,1,0,2000
"1556",23179303,109,2e+07,5.8,"Romance",15,4257,3,6000,3000
"1557",23078294,75,9e+06,5.1,"Thriller",19,3590,0,0,1000
"1558",25077977,90,2e+07,5.3,"Animation",0,2486,0,0,681
"1559",23292105,97,2e+07,5.3,"Thriller",212,3261,0,3000,960
"1560",20916309,89,4e+07,4.9,"Comedy",0,88422,4,431,87000
"1561",28876924,96,2e+07,7.1,"Crime",24,1780,0,0,646
"1562",19151864,112,4e+07,5.9,"Comedy",41,3301,3,0,1000
"1563",23393765,104,2e+07,6.3,"Romance",19,18760,0,0,15000
"1564",18882880,113,2e+07,5.9,"Comedy",0,4039,3,681,995
"1565",19661987,124,2e+07,7.5,"Drama",57,17050,2,0,11000
"1566",18352454,148,1.5e+07,8.2,"Adventure",0,18752,0,76000,17000
"1567",17803796,108,2e+07,5.9,"Comedy",480,4374,1,484,970
"1568",17529157,95,2e+07,5,"Horror",83,2173,0,25000,991
"1569",18081626,68,2e+07,6.4,"Family",0,861,0,264,304
"1570",17104669,99,2e+07,7.8,"Comedy",0,537,1,0,264
"1571",16988996,88,3.5e+07,4,"Music",0,8189,1,422,3000
"1572",15797907,128,2e+07,7.6,"Drama",395,904,0,0,283
"1573",16248701,124,2e+07,7.7,"Thriller",0,7567,0,0,6000
"1574",15712072,84,2e+07,5.8,"Crime",2,2915,0,269,787
"1575",15408822,101,2e+07,5.6,"Drama",13,2698,3,401,651
"1576",15464026,98,2e+07,5.3,"Comedy",143,1189,2,1000,302
"1577",14174654,88,2.5e+07,1.9,"Comedy",82,2857,0,0,869
"1578",15988876,88,2.7e+07,5.7,"Action",190,137712,6,0,137000
"1579",13987482,117,2e+07,6,"Comedy",20,15713,1,0,11000
"1580",14291570,95,2e+07,6.1,"Thriller",4,1414,2,10000,788
"1581",12181484,99,4e+07,4.8,"Comedy",272,1189,1,713,1000
"1582",13630226,96,2e+07,6.2,"Sci-Fi",83,30541,0,0,26000
"1583",13391174,123,2e+07,6.3,"Htory",6,908,0,0,541
"1584",12987647,101,3e+07,7.1,"War",176,3431,2,983,3000
"1585",12469811,102,2.2e+07,6.6,"Comedy",563,13156,1,0,12000
"1586",12398628,94,2e+07,6.1,"Crime",394,2880,2,977,922
"1587",13214030,102,2e+07,6.7,"Romance",192,500,3,0,346
"1588",12232937,108,2.2e+07,5.6,"Crime",212,2799,1,0,969
"1589",12134420,116,2e+07,7.2,"Fantasy",198,20258,0,25000,17000
"1590",11169531,102,2e+07,6.4,"Comedy",1000,1778,2,0,734
"1591",11034436,103,2e+07,7.1,"War",350,5637,1,0,5000
"1592",12626905,115,2e+07,6.3,"Drama",214,27214,3,0,14000
"1593",13650738,101,2e+07,6.6,"Drama",53,16926,1,25000,14000
"1594",9525276,111,2e+07,6.8,"Romance",0,3309,0,0,856
"1595",8855646,99,2.1e+07,7.2,"Drama",52,23409,1,10000,22000
"1596",9109322,88,2e+07,1.9,"Comedy",84,1343,3,0,650
"1597",8326035,83,3.3e+07,5.5,"Comedy",10,1019,2,676,688
"1598",8104069,91,2e+07,4.5,"Action",10,2700,3,233,716
"1599",8054280,108,2e+07,6.3,"Comedy",54,2730,3,924,786
"1600",8093318,148,2e+07,6.7,"Thriller",0,707,0,18000,204
"1601",7382993,77,2e+07,2.8,"Comedy",3,2185,0,346,787
"1602",8888355,110,2e+07,5,"Music",9,3177,19,0,997
"1603",7001720,83,1.2e+07,4.3,"Comedy",119,2907,2,797,885
"1604",7268659,107,2e+07,5.6,"Comedy",0,2848,7,48000,2000
"1605",6852144,100,2.2e+07,6.2,"Horror",17,1267,0,0,669
"1606",6563357,87,2e+07,5.3,"Comedy",29,4218,4,847,1000
"1607",6420319,106,2e+07,7.4,"Film-Noir",38,5705,0,15000,1000
"1608",5702083,99,1.5e+07,6.5,"Thriller",0,23755,3,36000,13000
"1609",5480996,100,8700000,7.1,"Animation",0,39507,0,0,21000
"1610",6002756,116,2e+07,7.2,"Sport",150,21200,2,13000,18000
"1611",5132655,94,2e+07,2.3,"Sci-Fi",892,838,0,1000,310
"1612",5205343,111,2e+07,6.4,"Family",650,1573,3,1000,690
"1613",5005883,100,2e+07,6.1,"Romance",143,2295,1,0,829
"1614",5749134,125,2e+07,7,"Thriller",78,3979,0,0,1000
"1615",4234040,119,2e+07,7,"Drama",18,64,0,0,20
"1616",4001121,135,2e+07,7,"Drama",162,36398,0,0,23000
"1617",3749061,93,2e+07,4.9,"Action",19,30134,3,0,15000
"1618",3519627,114,2e+07,6.9,"Drama",0,3014,4,0,975
"1619",3081925,124,2.1e+07,7.5,"Drama",0,24732,0,13000,22000
"1620",2353728,114,2e+07,6.9,"Mystery",22,1776,5,235,572
"1621",1900725,104,2e+06,7.4,"Drama",214,2129,1,0,1000
"1622",2246000,118,2e+07,7,"Sport",14,3384,4,0,2000
"1623",1646664,80,2e+07,2.8,"Comedy",121,2467,2,241,836
"1624",1190018,107,2e+07,7.5,"Sci-Fi",110,25088,2,20000,23000
"1625",1027749,125,4e+07,7.1,"Comedy",55,1003,4,1000,991
"1626",882710,115,2.4e+07,6.4,"Romance",115,11433,2,401,9000
"1627",1064277,88,2e+07,6.7,"Fantasy",12,1978,0,831,979
"1628",531009,122,1e+07,5.3,"Drama",11000,22319,0,0,11000
"1629",410388,103,2127519898,6.9,"Animation",78,991,1,973,488
"1630",375474,101,2e+07,6.2,"Drama",25,20354,0,445,18000
"1631",1183354,107,2e+07,5.1,"Comedy",14,1577,1,0,403
"1632",121972,100,2.2e+07,5.5,"Drama",3,15612,3,217,14000
"1633",263365,110,2e+07,5.4,"Fantasy",278,3785,2,0,3000
"1634",8047690,125,19400000,7.5,"Drama",43,2608,0,0,2000
"1635",476270,184,2e+07,7.4,"Action",34,1601,2,0,486
"1636",100292856,97,2e+07,5.7,"Comedy",52,5547,0,16000,3000
"1637",51431160,95,2e+07,5.9,"Comedy",15,3092,2,0,1000
"1638",41867960,91,2e+07,5.5,"Horror",17,3023,0,0,1000
"1639",51697449,113,1.3e+07,4.1,"Drama",0,1465,6,1000,607
"1640",27758465,101,1.9e+07,6.1,"Comedy",8,1292,2,0,544
"1641",56127162,95,1.8e+07,5.4,"Romance",189,2020,2,0,500
"1642",1357042,109,1.5e+07,7.1,"Biography",93,35561,1,14000,31000
"1643",15911333,85,1.9e+07,3.6,"Fantasy",2,2429,1,663,1000
"1644",39103378,101,2e+07,6.5,"Drama",42,2609,0,0,991
"1645",10049886,125,1.9e+07,8.6,"Fantasy",6000,44,0,28000,17
"1646",21483154,131,1.9e+07,7.6,"War",33,1985,1,53000,876
"1647",8396942,129,1.9e+07,6.5,"Drama",51,4324,1,0,948
"1648",12561,100,1.9e+07,6.4,"Romance",14,4094,2,13000,3000
"1649",6923891,97,2.3e+07,6.3,"Crime",31,5519,4,0,2000
"1650",64255243,90,1.9e+07,6,"Drama",15,120797,0,0,87000
"1651",22245861,81,1.9e+07,7.7,"Comedy",0,25489,0,0,12000
"1652",20433940,97,1.5e+07,6.2,"Thriller",0,1876,8,0,654
"1653",18439082,100,18500000,6.4,"Drama",0,7252,3,13000,3000
"1654",150056505,97,1.8e+07,6.4,"Comedy",89,2771,3,21000,920
"1655",128505958,82,1.8e+07,7.3,"Comedy",119,505,1,0,332
"1656",95001351,96,1.8e+07,6.2,"Romance",126,4380,1,0,2000
"1657",75072454,122,2e+07,6.7,"Mystery",301,2759,0,0,1000
"1658",13998282,110,1.6e+07,3.1,"Drama",179,15044,1,31000,12000
"1659",6061759,103,1.7e+07,6.3,"Romance",15,1615,0,0,723
"1660",64955956,106,1.8e+07,5.7,"Comedy",8,3956,4,265,748
"1661",60057639,98,1.8e+07,7.1,"Comedy",72,3151,2,10000,1000
"1662",59573085,94,1.8e+07,6.1,"Family",52,2259,10,19000,567
"1663",52691009,99,2.1e+07,6.6,"Comedy",42,3567,2,0,975
"1664",43818159,89,2e+07,3.9,"Horror",29,4867,0,1000,2000
"1665",86049418,97,1.7e+07,7,"Comedy",70,5032,4,0,2000
"1666",43601508,113,1.8e+07,6.7,"Romance",22,1310,1,0,727
"1667",41300105,131,19800000,7.3,"Mystery",500,3261,0,0,1000
"1668",42335698,119,1.8e+07,7.8,"Drama",0,21668,8,114000,15000
"1669",33404871,98,1.8e+07,7.3,"Drama",11000,1353,1,36000,594
"1670",31471430,111,1.5e+07,7.6,"Htory",521,313,0,0,97
"1671",30222640,94,2.5e+07,5.3,"Music",23,4868,2,0,2000
"1672",43853424,106,1.8e+07,7.1,"Drama",80,5024,1,15000,2000
"1673",23993605,86,1.8e+07,5.8,"Comedy",62,727,1,0,390
"1674",22927390,109,1.8e+07,5.6,"Romance",7,4947,0,0,2000
"1675",22452209,123,1.8e+07,5,"Romance",64,5734,0,0,808
"1676",18329466,94,1.8e+07,7.6,"Adventure",0,11984,0,63000,11000
"1677",17071230,94,1.8e+07,6.7,"Comedy",11000,23283,0,812,11000
"1678",17174870,115,1.8e+07,6.7,"Biography",13,1201,2,0,757
"1679",26284475,107,1.7e+07,5.7,"Comedy",24,10691,13,0,10000
"1680",16702864,91,1.8e+07,5.2,"Comedy",38,18711,0,591,17000
"1681",15561627,125,1.8e+07,7.5,"Drama",34,21622,0,0,16000
"1682",17750583,122,3e+07,7.2,"Drama",0,28933,0,23000,14000
"1683",14793904,102,1.8e+07,5.3,"Romance",0,4072,1,0,946
"1684",15281286,90,1.8e+07,6.5,"Drama",44,16004,2,0,12000
"1685",13491653,109,1.8e+07,6.1,"Drama",128,14995,0,813,11000
"1686",10494494,90,1.8e+07,4.4,"Action",31,676,1,4000,210
"1687",15155772,94,1.8e+07,5.7,"Comedy",0,1673,2,3000,712
"1688",7739049,104,1.8e+07,7.1,"Romance",109,847,2,562,405
"1689",6615578,112,1.3e+07,7,"Drama",97,1341,2,0,577
"1690",13362308,111,1.8e+07,6.9,"Drama",655,39307,1,0,24000
"1691",5701643,126,2e+07,7.3,"War",44,653,0,0,627
"1692",5694401,114,1.8e+07,7.3,"Thriller",0,46944,4,12000,27000
"1693",3707794,112,1.8e+07,6.7,"Sci-Fi",337,5671,0,0,4000
"1694",3203044,108,1.8e+07,6.4,"Romance",11000,14843,2,827,11000
"1695",4435083,116,1.8e+07,7.1,"Romance",6,39463,2,18000,25000
"1696",2222647,144,1.2e+07,7.8,"Mystery",0,167,0,0,63
"1697",676698,103,1.8e+07,7.2,"Thriller",154,4094,0,2000,1000
"1698",63260,105,1.4e+07,6.7,"Thriller",2,1185,0,0,805
"1699",121463226,119,2e+07,7.6,"Comedy",99,17584,2,0,15000
"1700",58006147,98,2.3e+07,6.2,"Musical",209,816,2,0,158
"1701",51053787,80,17500000,6.5,"Action",19,14385,1,0,11000
"1702",23472900,121,17500000,8.1,"Drama",83,4142,1,12000,3000
"1703",39687528,94,2.4e+07,6.3,"Drama",87,2124,1,0,866
"1704",7017178,93,17500000,4.4,"Musical",148,1373,5,0,549
"1705",325491,116,17500000,6,"Crime",0,245,0,204,109
"1706",96471845,101,1.7e+07,7.6,"Thriller",448,956,0,20000,482
"1707",82389560,104,1.7e+07,6.5,"Comedy",42,3627,1,14000,839
"1708",71502303,126,1.2e+07,7.5,"Thriller",729,2170,0,0,912
"1709",19179969,110,17500000,6.3,"Comedy",422,35345,2,0,33000
"1710",37566230,87,1.7e+07,5.1,"Animation",9,2164,1,309,818
"1711",70492685,123,1.7e+07,6.7,"Drama",92,5306,5,7000,1000
"1712",35635046,109,1.7e+07,6.7,"Action",248,19410,0,3000,16000
"1713",45670855,90,2e+07,5.6,"Horror",52,1978,0,12000,723
"1714",37939782,96,1.7e+07,5.6,"Comedy",36,3294,0,2000,1000
"1715",27854896,86,1.7e+07,5.6,"Fantasy",33,17396,1,16000,15000
"1716",41777564,108,1.5e+07,6.4,"Horror",192,4500,0,0,1000
"1717",22734486,98,1.7e+07,5.6,"Comedy",39,2713,1,320,593
"1718",44469602,129,1.7e+07,7.4,"Adventure",51,952,0,21000,427
"1719",64998368,112,1.7e+07,7.2,"Comedy",36,12676,4,36000,10000
"1720",19693891,108,3.4e+07,4.9,"Drama",19,3344,2,476,973
"1721",12693621,89,1.7e+07,4.8,"Mystery",11,4060,0,814,1000
"1722",15655665,89,4e+06,3.1,"Romance",0,2135,2,110,690
"1723",27154426,132,1.7e+07,6.7,"Drama",847,6317,1,4000,3000
"1724",54239856,96,1.7e+07,6.5,"Horror",201,673,0,70000,394
"1725",8662318,98,1.7e+07,5.9,"Romance",80,2016,1,0,567
"1726",7156725,107,1.9e+07,5.5,"Comedy",80,5992,6,300,2000
"1727",6855137,122,1.7e+07,7.4,"Thriller",47,27381,2,0,23000
"1728",39825798,110,1.6e+07,7.6,"Romance",168,4210,3,15000,3000
"1729",1569918,98,1.7e+07,6.9,"Thriller",541,409,1,0,214
"1730",106869,120,1.7e+07,6.6,"Drama",30,14492,1,0,14000
"1731",273420,160,1.7e+07,5.5,"Sci-Fi",219,2340,6,0,1000
"1732",4930798,83,1.7e+07,4.1,"Horror",57,730,1,0,465
"1733",220914,122,16800000,6.5,"Drama",30,25173,2,0,21000
"1734",18663911,120,16500000,7.1,"Drama",11,12554,1,0,11000
"1735",11702090,108,16500000,6.3,"Comedy",18,2785,2,0,714
"1736",13005485,126,1.5e+07,7.6,"Drama",26,2282,0,0,638
"1737",68525609,94,15600000,6.5,"Comedy",480,3889,5,0,1000
"1738",44667095,100,1.5e+07,8,"Romance",405,4606,0,30000,996
"1739",42638165,89,1.6e+07,4.8,"Horror",687,12183,1,0,10000
"1740",45507053,94,1.6e+07,7.8,"Adventure",0,27911,2,71000,13000
"1741",39511038,83,1.6e+07,5.9,"Horror",473,26402,0,0,20000
"1742",6462576,111,18500000,5.4,"Thriller",19,824,0,0,241
"1743",40363530,80,1.6e+07,3.3,"Family",11,3058,2,1000,911
"1744",37623143,112,13500000,8.2,"Fantasy",0,1322,0,27000,634
"1745",33357476,94,3.5e+07,5.4,"Family",14,4194,0,393,1000
"1746",28734552,130,1.6e+07,6.4,"Crime",309,3107,2,1000,939
"1747",37300107,91,1.6e+07,4.8,"Drama",26,5349,1,0,3000
"1748",27087695,91,17700000,5.9,"Drama",29,2543,0,0,861
"1749",23618786,121,8e+06,7.9,"Adventure",1000,485,1,17000,175
"1750",26896744,114,16500000,4.9,"Comedy",15,3485,4,0,851
"1751",23213577,96,15500000,7.2,"Comedy",11000,19894,0,14000,19000
"1752",20627372,94,1.6e+07,5.3,"Comedy",7,3451,3,487,3000
"1753",16346122,109,1.6e+07,7.2,"Drama",7,2572,0,0,835
"1754",16204793,107,1.6e+07,5.1,"Horror",45,24805,1,6000,24000
"1755",15427192,96,1.6e+07,5.6,"Crime",22,11078,0,492,8000
"1756",19057024,113,1.6e+07,7.2,"Drama",47,22088,0,24000,21000
"1757",14108518,101,1.6e+07,5.7,"Action",6,1882,1,371,812
"1758",4734235,112,1.5e+07,6,"Music",28,1227,0,573,555
"1759",4839383,112,1.6e+07,6.6,"Comedy",11000,12766,0,762,11000
"1760",2849142,118,1.6e+07,7.2,"Drama",369,1889,1,0,1000
"1761",1984743,120,1.6e+07,6.6,"Romance",115,11019,3,0,10000
"1762",1666262,135,1.6e+07,6.7,"Romance",133,2096,0,356,898
"1763",2319187,101,2e+07,7,"Drama",0,5056,0,23000,3000
"1764",13922211,92,1.6e+07,4.4,"Thriller",29,3935,9,0,939
"1765",23091,92,1.5e+07,6.2,"Romance",6,11091,1,921,10000
"1766",336467,161,1.3e+07,7.3,"Drama",929,943,0,23000,488
"1767",2964,92,1.6e+07,5.1,"Sci-Fi",143,3086,2,0,1000
"1768",2428883,122,1.6e+07,6.6,"Western",0,2896,1,0,883
"1769",13571817,91,15600000,4.5,"Sport",10,3104,3,939,890
"1770",1181197,93,15500000,5.9,"Drama",7,4329,0,191,1000
"1771",81525,94,15300000,6.6,"Action",7,303,1,0,235
"1772",7774730,95,15500000,6.5,"Horror",571,1120,0,0,499
"1773",128067808,120,1.5e+07,7.9,"Romance",0,129,3,0,103
"1774",138795342,118,1.5e+07,8,"Biography",0,15732,0,64000,14000
"1775",317040,102,15500000,6.8,"Romance",4,30978,1,1000,17000
"1776",91121452,114,1.4e+07,8.1,"Drama",77,20295,1,165000,19000
"1777",64001297,94,1.5e+07,6.2,"Comedy",87,20154,1,0,17000
"1778",71588220,100,2e+07,6.2,"Fantasy",127,1949,1,57000,1000
"1779",101978840,102,1.5e+07,6.6,"Comedy",79,1018,0,26000,925
"1780",56437947,94,9800000,7.3,"Biography",350,486,0,0,326
"1781",55184721,113,1.5e+07,5.6,"Sci-Fi",0,6510,8,1000,2000
"1782",54322273,95,1.7e+07,6.4,"Thriller",43,11946,0,29000,11000
"1783",47860214,87,1.5e+07,5,"Thriller",165,2452,0,0,1000
"1784",47811275,88,1.5e+07,5.4,"Family",189,3707,1,896,934
"1785",42672630,94,1.7e+07,5.3,"Family",13,3423,1,0,925
"1786",42919096,112,1.5e+07,6.5,"Drama",29,15800,1,12000,12000
"1787",42592530,98,1.5e+07,6.2,"Fantasy",66,4567,0,27000,3000
"1788",37882551,99,1.6e+07,5.7,"Comedy",11,15369,0,0,11000
"1789",40983001,109,7e+06,7.7,"Thriller",453,27788,2,38000,15000
"1790",35007180,106,1.5e+07,5.6,"Thriller",357,26652,0,0,23000
"1791",35887263,123,1.5e+07,7.7,"Romance",120,14100,0,90000,13000
"1792",34308901,86,1.6e+07,5.1,"Comedy",14,4435,3,0,833
"1793",33771174,120,1.5e+07,6.8,"Drama",18,22383,2,0,20000
"1794",33386128,119,1.5e+07,4.9,"Comedy",0,3226,0,3000,908
"1795",37877959,115,1.5e+07,7.1,"Adventure",212,4896,1,38000,2000
"1796",32721635,114,1.5e+07,6.6,"Horror",29,3861,0,0,956
"1797",31585300,90,1.5e+07,6.1,"Romance",6,2666,0,0,1000
"1798",30259652,94,1.5e+07,4.1,"Comedy",28,5440,5,0,2000
"1799",30226144,126,1.5e+07,7.6,"Biography",18000,22745,1,0,18000
"1800",35054909,100,1.5e+07,7.8,"Drama",0,34337,0,81000,33000
"1801",29302097,89,1.5e+07,4.6,"Sci-Fi",10,2167,8,810,811
"1802",28637507,100,1.5e+07,7,"Drama",35,11471,1,0,10000
"1803",30127963,115,1.5e+07,6.7,"Sport",49,525,0,0,116
"1804",32645546,106,1.4e+07,6.4,"Comedy",61,3462,5,1000,907
"1805",27441122,124,1.5e+07,7.2,"Romance",107,5135,0,0,1000
"1806",33860010,99,1.5e+07,4.8,"Comedy",3,16461,3,0,14000
"1807",26421314,90,1.5e+07,4,"Horror",31,608,0,949,193
"1808",23089926,119,1.5e+07,7.7,"Thriller",11000,20391,3,0,19000
"1809",26161406,103,1.5e+07,6.7,"Comedy",20,1002,2,0,512
"1810",20998709,95,1.5e+07,6.2,"Drama",15,3845,0,1000,1000
"1811",20801344,89,1.5e+07,5.1,"Horror",7,2559,0,0,919
"1812",21468807,97,1.4e+07,4.1,"Mystery",83,2682,2,243,912
"1813",19158074,90,1.5e+07,6.7,"Family",13,2661,2,0,882
"1814",18843314,92,2e+07,4.7,"Drama",8,1045,1,0,472
"1815",20566327,100,1.5e+07,6.4,"Comedy",10,2958,2,0,826
"1816",20218921,117,1.5e+07,6.3,"Music",19,4204,4,0,3000
"1817",21383298,140,1.5e+07,7.3,"Thriller",310,34413,3,47000,33000
"1818",24984868,108,1.5e+07,6.3,"Thriller",79,3033,2,0,775
"1819",15700000,131,1.5e+07,7.6,"Drama",0,11114,0,16000,10000
"1820",14938570,97,1.5e+07,6.2,"Crime",181,14025,1,20000,11000
"1821",17237244,122,1.5e+07,6.8,"Drama",210,22574,3,13000,22000
"1822",14249005,87,1.5e+07,4.5,"Comedy",374,2689,1,0,826
"1823",12701880,85,1.5e+07,5.7,"Comedy",12,568,0,175,354
"1824",12801190,101,1.5e+07,4.6,"Action",36,2764,1,356,1000
"1825",12549485,121,1.5e+07,6.2,"Music",16,3633,4,489,907
"1826",13766014,107,1.5e+07,7,"Romance",92,17627,0,49000,11000
"1827",13034417,111,1.5e+07,6.9,"Sport",0,2633,1,10000,796
"1828",12212417,97,1.5e+07,6.7,"Thriller",164,1172,3,622,436
"1829",13337299,125,2e+07,6.6,"Musical",34,729,7,1000,427
"1830",15608545,107,1.5e+07,5.4,"Action",561,2377,3,29000,746
"1831",10494147,96,1.5e+07,5.1,"Romance",4,3142,1,648,989
"1832",10411980,103,1.5e+07,5.9,"Family",80,4676,0,1000,1000
"1833",9396487,116,1.5e+07,7,"Drama",153,5012,0,0,3000
"1834",9059588,118,1.5e+07,6.6,"Crime",41,1873,1,455,556
"1835",9172810,108,1.6e+07,6.7,"Drama",187,12178,0,923,11000
"1836",8735529,94,1.5e+07,5.5,"Romance",9,13524,4,816,11000
"1837",8586376,97,2e+07,4.9,"Comedy",2,3161,4,1000,890
"1838",8378141,97,1.5e+07,6.9,"Drama",32,16502,5,0,14000
"1839",8080116,91,1.5e+07,5.6,"Thriller",6,10732,0,647,8000
"1840",7757130,107,1.5e+07,8,"Drama",454,173,1,32000,65
"1841",9123834,95,1.5e+07,5.3,"Crime",24,3322,6,0,931
"1842",6409206,102,1.5e+07,6.2,"Comedy",11,33153,4,0,15000
"1843",6373693,88,1.5e+07,5.3,"Comedy",96,25637,1,0,24000
"1844",7556708,106,1.5e+07,6.6,"Drama",835,14544,1,10000,13000
"1845",5306447,92,1.5e+07,7.2,"Comedy",11000,2717,1,10000,860
"1846",5217498,105,1.5e+07,4.6,"Drama",52,2312,4,157,477
"1847",5023275,107,1.5e+07,7.5,"Drama",0,1627,2,0,572
"1848",4235837,103,1.5e+07,7.6,"Comedy",1000,23932,2,0,21000
"1849",7219578,147,1.5e+07,8,"Mystery",0,8484,1,16000,6000
"1850",3247816,98,2.2e+07,6.3,"Drama",11000,19310,0,0,12000
"1851",2412045,103,1.5e+07,7.2,"Drama",132,12867,0,33000,10000
"1852",2203641,111,1.5e+07,6.7,"Thriller",122,1252,0,0,918
"1853",1294640,111,1.5e+07,6.5,"Drama",0,6748,0,0,6000
"1854",1197786,84,1.2e+07,7.2,"Crime",180,962,2,0,510
"1855",613556,105,1.5e+07,6.4,"Drama",141,1172,1,0,1000
"1856",353743,98,1.5e+07,6.9,"Crime",34,3578,1,664,936
"1857",102055,110,3e+08,6.2,"Comedy",0,134,0,0,64
"1858",73548,103,1.5e+07,6.1,"Mystery",129,18639,0,0,14000
"1859",28870,90,1.5e+07,5.1,"Crime",68,32814,5,0,17000
"1860",22723,105,2.5e+07,4.5,"Action",24,1732,1,193,776
"1861",20380,93,1.5e+07,5.9,"Drama",17,1245,1,445,1000
"1862",66009973,115,14800000,5.7,"Comedy",13,38963,3,41000,20000
"1863",7691700,111,1e+07,7.5,"Drama",15,2140,2,0,1000
"1864",74205,139,14200000,7.4,"Drama",3000,4211,1,1000,3000
"1865",141319195,120,1.5e+07,8,"Drama",0,820,0,13000,668
"1866",51527787,101,1.5e+07,5.5,"Romance",71,14159,0,0,10000
"1867",61356221,109,1.4e+07,5.2,"Music",41,3544,0,0,997
"1868",29959436,105,1.3e+07,6.4,"Biography",58,12894,1,18000,11000
"1869",25571351,82,1.4e+07,6.6,"Musical",12,49,0,184,23
"1870",25482931,95,1.4e+07,5.7,"Comedy",10,1421,2,530,706
"1871",16298046,91,1.4e+07,5,"Horror",31,1608,0,0,874
"1872",15549702,90,1.4e+07,4.6,"Romance",119,3007,2,411,869
"1873",15483540,108,1.4e+07,6.5,"Adventure",123,41359,4,4000,26000
